index,athlete,school,conference,event,season,class_year,birth_date,age_at_meet,performance,unit,meet,meet_date,round,place,wind,indoor_outdoor,source_url,data_status
313,"Fisher, Kiersten",Iowa State,Big 12,Long Jump,2023,FR-1,,,5.33,m,44th Aztec Invitational,2023-03-23,,,0.9,Outdoor,https://www.tfrrs.org/results/77705/4759771/44th_Aztec_Invitational/Long-Jump,TFRRS all_performances
314,"Fisher, Kiersten",Iowa State,Big 12,Long Jump,2023,FR-1,,,5.39,m,44th Aztec Invitational,2023-03-23,,,+0.0,Outdoor,https://www.tfrrs.org/results/77705/4759771/44th_Aztec_Invitational/Long-Jump,TFRRS all_performances
315,"Fisher, Kiersten",Iowa State,Big 12,Long Jump,2023,FR-1,,,5.55,m,44th Aztec Invitational,2023-03-23,,,0.7,Outdoor,https://www.tfrrs.org/results/77705/4759771/44th_Aztec_Invitational/Long-Jump,TFRRS all_performances
316,"Willits, Sydney",Iowa State,Big 12,Long Jump,2023,SO-2,,,5.46,m,44th Aztec Invitational,2023-03-23,,,0.4,Outdoor,https://www.tfrrs.org/results/77705/4759771/44th_Aztec_Invitational/Long-Jump,TFRRS all_performances
317,"Willits, Sydney",Iowa State,Big 12,Long Jump,2023,SO-2,,,5.60,m,44th Aztec Invitational,2023-03-23,,,+0.0,Outdoor,https://www.tfrrs.org/results/77705/4759771/44th_Aztec_Invitational/Long-Jump,TFRRS all_performances
318,"Willits, Sydney",Iowa State,Big 12,Long Jump,2023,SO-2,,,5.75,m,44th Aztec Invitational,2023-03-23,,,1.2,Outdoor,https://www.tfrrs.org/results/77705/4759771/44th_Aztec_Invitational/Long-Jump,TFRRS all_performances
319,"Amos, Zakiyah",Iowa State,Big 12,400H,2023,SR-4,,,1:00.56,seconds,2023 95th Clyde Littlefield Texas Relays,2023-03-29,,,,Outdoor,https://www.tfrrs.org/results/77369/4767401/2023_95th_Clyde_Littlefield_Texas_Relays/400-Hurdles,TFRRS all_performances
320,"Carney, Mackenzie",Iowa State,Big 12,400H,2023,FR-1,,,1:06.61,seconds,2023 95th Clyde Littlefield Texas Relays,2023-03-29,,,,Outdoor,https://www.tfrrs.org/results/77369/4767401/2023_95th_Clyde_Littlefield_Texas_Relays/400-Hurdles,TFRRS all_performances
321,"Carney, Mackenzie",Iowa State,Big 12,100H,2023,FR-1,,,14.87,seconds,Dutch Invitational 2023,2023-04-07,,,1.1,Outdoor,https://www.tfrrs.org/results/78498/4794615/Dutch_Invitational_2023/100-Hurdles,TFRRS all_performances
322,"Cinnamo, Ava",Iowa State,Big 12,100H,2023,FR-1,,,14.64,seconds,Dutch Invitational 2023,2023-04-07,,,1.1,Outdoor,https://www.tfrrs.org/results/78498/4794615/Dutch_Invitational_2023/100-Hurdles,TFRRS all_performances
323,"Gubbels, Kailynn",Iowa State,Big 12,100H,2023,FR-1,,,15.27,seconds,Dutch Invitational 2023,2023-04-07,,,1.1,Outdoor,https://www.tfrrs.org/results/78498/4794615/Dutch_Invitational_2023/100-Hurdles,TFRRS all_performances
324,"Ruffener, Katie",Iowa State,Big 12,100H,2023,FR-1,,,14.17,seconds,Dutch Invitational 2023,2023-04-07,,,1.1,Outdoor,https://www.tfrrs.org/results/78498/4794615/Dutch_Invitational_2023/100-Hurdles,TFRRS all_performances
325,"Willits, Sydney",Iowa State,Big 12,100H,2023,SO-2,,,17.26,seconds,Dutch Invitational 2023,2023-04-07,,,1.1,Outdoor,https://www.tfrrs.org/results/78498/4794615/Dutch_Invitational_2023/100-Hurdles,TFRRS all_performances
326,"Carney, Mackenzie",Iowa State,Big 12,400H,2023,FR-1,,,1:04.42,seconds,Dutch Invitational 2023,2023-04-07,,,,Outdoor,https://www.tfrrs.org/results/78498/4794604/Dutch_Invitational_2023/400-Hurdles,TFRRS all_performances
327,"Ruffener, Katie",Iowa State,Big 12,400H,2023,FR-1,,,1:09.07,seconds,Dutch Invitational 2023,2023-04-07,,,,Outdoor,https://www.tfrrs.org/results/78498/4794604/Dutch_Invitational_2023/400-Hurdles,TFRRS all_performances
328,"Willits, Sydney",Iowa State,Big 12,Long Jump,2023,SO-2,,,0.64,m,Dutch Invitational 2023,2023-04-07,,,1.2,Outdoor,https://www.tfrrs.org/results/78498/4794634/Dutch_Invitational_2023/Long-Jump,TFRRS all_performances
329,"Willits, Sydney",Iowa State,Big 12,Long Jump,2023,SO-2,,,6.21,m,Dutch Invitational 2023,2023-04-07,,,1.7,Outdoor,https://www.tfrrs.org/results/78498/4794634/Dutch_Invitational_2023/Long-Jump,TFRRS all_performances
330,"Fisher, Kiersten",Iowa State,Big 12,100H,2023,FR-1,,,14.26,seconds,2023 Bryan Clay Invitational,2023-04-13,,,0.9,Outdoor,https://www.tfrrs.org/results/76221/4898410/2023_Bryan_Clay_Invitational/100-Hurdles,TFRRS all_performances
331,"Gubbels, Kailynn",Iowa State,Big 12,100H,2023,FR-1,,,15.20,seconds,2023 Bryan Clay Invitational,2023-04-13,,,0.9,Outdoor,https://www.tfrrs.org/results/76221/4898410/2023_Bryan_Clay_Invitational/100-Hurdles,TFRRS all_performances
332,"Willits, Sydney",Iowa State,Big 12,100H,2023,SO-2,,,14.55,seconds,2023 Bryan Clay Invitational,2023-04-13,,,0.7,Outdoor,https://www.tfrrs.org/results/76221/4898410/2023_Bryan_Clay_Invitational/100-Hurdles,TFRRS all_performances
333,"Fisher, Kiersten",Iowa State,Big 12,Long Jump,2023,FR-1,,,5.46,m,2023 Bryan Clay Invitational,2023-04-13,,,1.1,Outdoor,https://www.tfrrs.org/results/76221/4898414/2023_Bryan_Clay_Invitational/Long-Jump,TFRRS all_performances
334,"Fisher, Kiersten",Iowa State,Big 12,Long Jump,2023,FR-1,,,5.62,m,2023 Bryan Clay Invitational,2023-04-13,,,0.3,Outdoor,https://www.tfrrs.org/results/76221/4898414/2023_Bryan_Clay_Invitational/Long-Jump,TFRRS all_performances
335,"Gubbels, Kailynn",Iowa State,Big 12,Long Jump,2023,FR-1,,,5.24,m,2023 Bryan Clay Invitational,2023-04-13,,,0.5,Outdoor,https://www.tfrrs.org/results/76221/4898414/2023_Bryan_Clay_Invitational/Long-Jump,TFRRS all_performances
336,"Willits, Sydney",Iowa State,Big 12,Long Jump,2023,SO-2,,,5.56,m,2023 Bryan Clay Invitational,2023-04-13,,,+0.0,Outdoor,https://www.tfrrs.org/results/76221/4898414/2023_Bryan_Clay_Invitational/Long-Jump,TFRRS all_performances
337,"Willits, Sydney",Iowa State,Big 12,Long Jump,2023,SO-2,,,5.85,m,2023 Bryan Clay Invitational,2023-04-13,,,-0.3,Outdoor,https://www.tfrrs.org/results/76221/4898414/2023_Bryan_Clay_Invitational/Long-Jump,TFRRS all_performances
338,"Hall, Kaylyn",Iowa State,Big 12,100H,2023,SR-4,,,13.23,seconds,Beach Invitational 2023,2023-04-14,,,1.4,Outdoor,https://www.tfrrs.org/results/77073/4826828/Beach_Invitational_2023/100-Hurdles,TFRRS all_performances
339,"Vlahovic, Katarina",Iowa State,Big 12,100H,2023,SR-4,,,13.77,seconds,Beach Invitational 2023,2023-04-14,,,1.4,Outdoor,https://www.tfrrs.org/results/77073/4826828/Beach_Invitational_2023/100-Hurdles,TFRRS all_performances
340,"Amos, Zakiyah",Iowa State,Big 12,400H,2023,SR-4,,,1:00.39,seconds,Beach Invitational 2023,2023-04-14,,,,Outdoor,https://www.tfrrs.org/results/77073/4826851/Beach_Invitational_2023/400-Hurdles,TFRRS all_performances
341,"Barnes, Bria",Iowa State,Big 12,400H,2023,JR-3,,,1:02.51,seconds,Beach Invitational 2023,2023-04-14,,,,Outdoor,https://www.tfrrs.org/results/77073/4826851/Beach_Invitational_2023/400-Hurdles,TFRRS all_performances
342,"Hall, Kaylyn",Iowa State,Big 12,400H,2023,SR-4,,,1:01.71,seconds,Beach Invitational 2023,2023-04-14,,,,Outdoor,https://www.tfrrs.org/results/77073/4826851/Beach_Invitational_2023/400-Hurdles,TFRRS all_performances
343,"Joseph, Rachel",Iowa State,Big 12,400m,2023,FR-1,,,53.72,seconds,Beach Invitational 2023,2023-04-14,,,,Outdoor,https://www.tfrrs.org/results/77073/4826833/Beach_Invitational_2023/400-Meters,TFRRS all_performances
344,"Fisher, Kiersten",Iowa State,Big 12,100H,2023,FR-1,,,14.62,seconds,Drake Relays,2023-04-26,,,-1.3,Outdoor,https://www.tfrrs.org/results/80800/4890218/Drake_Relays/100-Hurdles,TFRRS all_performances
345,"Hall, Kaylyn",Iowa State,Big 12,100H,2023,SR-4,,,13.12,seconds,Drake Relays,2023-04-26,,,0.6,Outdoor,https://www.tfrrs.org/results/80800/4890173/Drake_Relays/100-Hurdles,TFRRS all_performances
346,"Hall, Kaylyn",Iowa State,Big 12,100H,2023,SR-4,,,13.16,seconds,Drake Relays,2023-04-26,,,0.4,Outdoor,https://www.tfrrs.org/results/80800/4890173/Drake_Relays/100-Hurdles,TFRRS all_performances
347,"Ruffener, Katie",Iowa State,Big 12,100H,2023,FR-1,,,14.18,seconds,Drake Relays,2023-04-26,,,1.9,Outdoor,https://www.tfrrs.org/results/80800/4890173/Drake_Relays/100-Hurdles,TFRRS all_performances
348,"Vlahovic, Katarina",Iowa State,Big 12,100H,2023,SR-4,,,14.01,seconds,Drake Relays,2023-04-26,,,-0.7,Outdoor,https://www.tfrrs.org/results/80800/4890173/Drake_Relays/100-Hurdles,TFRRS all_performances
349,"Carney, Mackenzie",Iowa State,Big 12,400H,2023,FR-1,,,1:03.57,seconds,Drake Relays,2023-04-26,,,,Outdoor,https://www.tfrrs.org/results/80800/4890161/Drake_Relays/400-Hurdles,TFRRS all_performances
350,"Fisher, Kiersten",Iowa State,Big 12,Long Jump,2023,FR-1,,,5.33,m,Drake Relays,2023-04-26,,,1.6,Outdoor,https://www.tfrrs.org/results/80800/4890222/Drake_Relays/Long-Jump,TFRRS all_performances
351,"Fisher, Kiersten",Iowa State,Big 12,Long Jump,2023,FR-1,,,5.58,m,Drake Relays,2023-04-26,,,1.5,Outdoor,https://www.tfrrs.org/results/80800/4890222/Drake_Relays/Long-Jump,TFRRS all_performances
352,"Fisher, Kiersten",Iowa State,Big 12,Long Jump,2023,FR-1,,,5.60,m,Drake Relays,2023-04-26,,,1.7,Outdoor,https://www.tfrrs.org/results/80800/4890222/Drake_Relays/Long-Jump,TFRRS all_performances
353,"Gubbels, Kailynn",Iowa State,Big 12,Long Jump,2023,FR-1,,,5.45,m,Drake Relays,2023-04-26,,,1.0,Outdoor,https://www.tfrrs.org/results/80800/4890222/Drake_Relays/Long-Jump,TFRRS all_performances
354,"Naughton, Brooke",Iowa State,Big 12,Long Jump,2023,FR-1,,,5.27,m,Drake Relays,2023-04-26,,,1.2,Outdoor,https://www.tfrrs.org/results/80800/4890222/Drake_Relays/Long-Jump,TFRRS all_performances
355,"Willits, Sydney",Iowa State,Big 12,Long Jump,2023,SO-2,,,5.41,m,Drake Relays,2023-04-26,,,1.6,Outdoor,https://www.tfrrs.org/results/80800/4890222/Drake_Relays/Long-Jump,TFRRS all_performances
356,"Willits, Sydney",Iowa State,Big 12,Long Jump,2023,SO-2,,,5.45,m,Drake Relays,2023-04-26,,,1.7,Outdoor,https://www.tfrrs.org/results/80800/4890222/Drake_Relays/Long-Jump,TFRRS all_performances
357,"Willits, Sydney",Iowa State,Big 12,Long Jump,2023,SO-2,,,5.52,m,Drake Relays,2023-04-26,,,0.6,Outdoor,https://www.tfrrs.org/results/80800/4890222/Drake_Relays/Long-Jump,TFRRS all_performances
358,"Amos, Zakiyah",Iowa State,Big 12,400m,2023,SR-4,,,55.23,seconds,Desert Heat Classic 2023,2023-04-29,,,,Outdoor,https://www.tfrrs.org/results/76358/4881902/_Desert_Heat_Classic_2023/400-Meters,TFRRS all_performances
359,"Joseph, Rachel",Iowa State,Big 12,400m,2023,FR-1,,,52.36,seconds,Desert Heat Classic 2023,2023-04-29,,,,Outdoor,https://www.tfrrs.org/results/76358/4881902/_Desert_Heat_Classic_2023/400-Meters,TFRRS all_performances
360,"Carney, Mackenzie",Iowa State,Big 12,100H,2023,FR-1,,,14.65,seconds,Iowa State Alumni Meet,2023-05-06,,,1.2,Outdoor,https://www.tfrrs.org/results/81059/4909052/Iowa_State_Alumni_Meet/100-Hurdles,TFRRS all_performances
361,"Fisher, Kiersten",Iowa State,Big 12,100H,2023,FR-1,,,14.08,seconds,Iowa State Alumni Meet,2023-05-06,,,1.2,Outdoor,https://www.tfrrs.org/results/81059/4909052/Iowa_State_Alumni_Meet/100-Hurdles,TFRRS all_performances
362,"Gubbels, Kailynn",Iowa State,Big 12,100H,2023,FR-1,,,14.51,seconds,Iowa State Alumni Meet,2023-05-06,,,0.7,Outdoor,https://www.tfrrs.org/results/81059/4909051/Iowa_State_Alumni_Meet/100-Hurdles,TFRRS all_performances
363,"Gubbels, Kailynn",Iowa State,Big 12,100H,2023,FR-1,,,14.70,seconds,Iowa State Alumni Meet,2023-05-06,,,1.2,Outdoor,https://www.tfrrs.org/results/81059/4909052/Iowa_State_Alumni_Meet/100-Hurdles,TFRRS all_performances
364,"Ruffener, Katie",Iowa State,Big 12,100H,2023,FR-1,,,14.22,seconds,Iowa State Alumni Meet,2023-05-06,,,1.2,Outdoor,https://www.tfrrs.org/results/81059/4909052/Iowa_State_Alumni_Meet/100-Hurdles,TFRRS all_performances
365,"Vlahovic, Katarina",Iowa State,Big 12,100H,2023,SR-4,,,13.45,seconds,Iowa State Alumni Meet,2023-05-06,,,1.2,Outdoor,https://www.tfrrs.org/results/81059/4909052/Iowa_State_Alumni_Meet/100-Hurdles,TFRRS all_performances
366,"Amos, Zakiyah",Iowa State,Big 12,400H,2023,SR-4,,,59.93,seconds,Iowa State Alumni Meet,2023-05-06,,,,Outdoor,https://www.tfrrs.org/results/81059/4909031/Iowa_State_Alumni_Meet/400-Hurdles,TFRRS all_performances
367,"Carney, Mackenzie",Iowa State,Big 12,400H,2023,FR-1,,,1:04.00,seconds,Iowa State Alumni Meet,2023-05-06,,,,Outdoor,https://www.tfrrs.org/results/81059/4909031/Iowa_State_Alumni_Meet/400-Hurdles,TFRRS all_performances
368,"Barnes, Bria",Iowa State,Big 12,400m,2023,JR-3,,,53.80,seconds,Iowa State Alumni Meet,2023-05-06,,,,Outdoor,https://www.tfrrs.org/results/81059/4909040/Iowa_State_Alumni_Meet/400-Meters,TFRRS all_performances
369,"Fisher, Kiersten",Iowa State,Big 12,100H,2023,FR-1,,,14.00,seconds,Big 12 Outdoor Track & Field Championships,2023-05-12,,,1.3,Outdoor,https://www.tfrrs.org/results/79703/4928893/Big_12_Outdoor_Track__Field_Championships/100-Hurdles,TFRRS all_performances
370,"Hall, Kaylyn",Iowa State,Big 12,100H,2023,SR-4,,,13.17,seconds,Big 12 Outdoor Track & Field Championships,2023-05-12,,,1.0,Outdoor,https://www.tfrrs.org/results/79703/4926697/Big_12_Outdoor_Track__Field_Championships/100-Hurdles,TFRRS all_performances
371,"Hall, Kaylyn",Iowa State,Big 12,100H,2023,SR-4,,,13.31,seconds,Big 12 Outdoor Track & Field Championships,2023-05-12,,,-0.2,Outdoor,https://www.tfrrs.org/results/79703/4926697/Big_12_Outdoor_Track__Field_Championships/100-Hurdles,TFRRS all_performances
372,"Ruffener, Katie",Iowa State,Big 12,100H,2023,FR-1,,,14.00,seconds,Big 12 Outdoor Track & Field Championships,2023-05-12,,,-0.2,Outdoor,https://www.tfrrs.org/results/79703/4926697/Big_12_Outdoor_Track__Field_Championships/100-Hurdles,TFRRS all_performances
373,"Ruffener, Katie",Iowa State,Big 12,100H,2023,FR-1,,,14.12,seconds,Big 12 Outdoor Track & Field Championships,2023-05-12,,,1.0,Outdoor,https://www.tfrrs.org/results/79703/4926697/Big_12_Outdoor_Track__Field_Championships/100-Hurdles,TFRRS all_performances
374,"Vlahovic, Katarina",Iowa State,Big 12,100H,2023,SR-4,,,13.61,seconds,Big 12 Outdoor Track & Field Championships,2023-05-12,,,1.0,Outdoor,https://www.tfrrs.org/results/79703/4926697/Big_12_Outdoor_Track__Field_Championships/100-Hurdles,TFRRS all_performances
375,"Willits, Sydney",Iowa State,Big 12,100H,2023,SO-2,,,13.93,seconds,Big 12 Outdoor Track & Field Championships,2023-05-12,,,1.3,Outdoor,https://www.tfrrs.org/results/79703/4928893/Big_12_Outdoor_Track__Field_Championships/100-Hurdles,TFRRS all_performances
376,"Amos, Zakiyah",Iowa State,Big 12,400H,2023,SR-4,,,57.99,seconds,Big 12 Outdoor Track & Field Championships,2023-05-12,,,,Outdoor,https://www.tfrrs.org/results/79703/4926667/Big_12_Outdoor_Track__Field_Championships/400-Hurdles,TFRRS all_performances
377,"Amos, Zakiyah",Iowa State,Big 12,400H,2023,SR-4,,,58.91,seconds,Big 12 Outdoor Track & Field Championships,2023-05-12,,,,Outdoor,https://www.tfrrs.org/results/79703/4926667/Big_12_Outdoor_Track__Field_Championships/400-Hurdles,TFRRS all_performances
378,"Carney, Mackenzie",Iowa State,Big 12,400H,2023,FR-1,,,1:03.99,seconds,Big 12 Outdoor Track & Field Championships,2023-05-12,,,,Outdoor,https://www.tfrrs.org/results/79703/4926667/Big_12_Outdoor_Track__Field_Championships/400-Hurdles,TFRRS all_performances
379,"Barnes, Bria",Iowa State,Big 12,400m,2023,JR-3,,,55.33,seconds,Big 12 Outdoor Track & Field Championships,2023-05-12,,,,Outdoor,https://www.tfrrs.org/results/79703/4926704/Big_12_Outdoor_Track__Field_Championships/400-Meters,TFRRS all_performances
380,"Joseph, Rachel",Iowa State,Big 12,400m,2023,FR-1,,,54.24,seconds,Big 12 Outdoor Track & Field Championships,2023-05-12,,,,Outdoor,https://www.tfrrs.org/results/79703/4926704/Big_12_Outdoor_Track__Field_Championships/400-Meters,TFRRS all_performances
381,"Fisher, Kiersten",Iowa State,Big 12,Long Jump,2023,FR-1,,,5.79,m,Big 12 Outdoor Track & Field Championships,2023-05-12,,,0.8,Outdoor,https://www.tfrrs.org/results/79703/4928897/Big_12_Outdoor_Track__Field_Championships/Long-Jump,TFRRS all_performances
382,"Fisher, Kiersten",Iowa State,Big 12,Long Jump,2023,FR-1,,,5.86,m,Big 12 Outdoor Track & Field Championships,2023-05-12,,,0.3,Outdoor,https://www.tfrrs.org/results/79703/4928897/Big_12_Outdoor_Track__Field_Championships/Long-Jump,TFRRS all_performances
383,"Gubbels, Kailynn",Iowa State,Big 12,Long Jump,2023,FR-1,,,5.24,m,Big 12 Outdoor Track & Field Championships,2023-05-12,,,0.5,Outdoor,https://www.tfrrs.org/results/79703/4928897/Big_12_Outdoor_Track__Field_Championships/Long-Jump,TFRRS all_performances
384,"Gubbels, Kailynn",Iowa State,Big 12,Long Jump,2023,FR-1,,,5.30,m,Big 12 Outdoor Track & Field Championships,2023-05-12,,,0.3,Outdoor,https://www.tfrrs.org/results/79703/4928897/Big_12_Outdoor_Track__Field_Championships/Long-Jump,TFRRS all_performances
385,"Willits, Sydney",Iowa State,Big 12,Long Jump,2023,SO-2,,,5.72,m,Big 12 Outdoor Track & Field Championships,2023-05-12,,,0.8,Outdoor,https://www.tfrrs.org/results/79703/4928897/Big_12_Outdoor_Track__Field_Championships/Long-Jump,TFRRS all_performances
386,"Willits, Sydney",Iowa State,Big 12,Long Jump,2023,SO-2,,,5.79,m,Big 12 Outdoor Track & Field Championships,2023-05-12,,,+0.0,Outdoor,https://www.tfrrs.org/results/79703/4928897/Big_12_Outdoor_Track__Field_Championships/Long-Jump,TFRRS all_performances
387,"Willits, Sydney",Iowa State,Big 12,Long Jump,2023,SO-2,,,5.80,m,Big 12 Outdoor Track & Field Championships,2023-05-12,,,-0.5,Outdoor,https://www.tfrrs.org/results/79703/4926684/Big_12_Outdoor_Track__Field_Championships/Long-Jump,TFRRS all_performances
388,"Willits, Sydney",Iowa State,Big 12,Long Jump,2023,SO-2,,,5.95,m,Big 12 Outdoor Track & Field Championships,2023-05-12,,,0.7,Outdoor,https://www.tfrrs.org/results/79703/4928897/Big_12_Outdoor_Track__Field_Championships/Long-Jump,TFRRS all_performances
389,"Willits, Sydney",Iowa State,Big 12,Long Jump,2023,SO-2,,,6.03,m,Big 12 Outdoor Track & Field Championships,2023-05-12,,,-0.3,Outdoor,https://www.tfrrs.org/results/79703/4926684/Big_12_Outdoor_Track__Field_Championships/Long-Jump,TFRRS all_performances
390,"Willits, Sydney",Iowa State,Big 12,Long Jump,2023,SO-2,,,6.09,m,Big 12 Outdoor Track & Field Championships,2023-05-12,,,0.9,Outdoor,https://www.tfrrs.org/results/79703/4926684/Big_12_Outdoor_Track__Field_Championships/Long-Jump,TFRRS all_performances
391,"Willits, Sydney",Iowa State,Big 12,Long Jump,2023,SO-2,,,6.14,m,Big 12 Outdoor Track & Field Championships,2023-05-12,,,1.4,Outdoor,https://www.tfrrs.org/results/79703/4926684/Big_12_Outdoor_Track__Field_Championships/Long-Jump,TFRRS all_performances
392,"Hall, Kaylyn",Iowa State,Big 12,100H,2023,SR-4,,,13.30,seconds,NCAA West Preliminary Round,2023-05-24,,,0.8,Outdoor,https://www.tfrrs.org/results/81275/4936756/NCAA_West_Preliminary_Round/100-Hurdles,TFRRS all_performances
393,"Hall, Kaylyn",Iowa State,Big 12,100H,2023,SR-4,,,13.39,seconds,NCAA West Preliminary Round,2023-05-24,,,0.5,Outdoor,https://www.tfrrs.org/results/81275/4936756/NCAA_West_Preliminary_Round/100-Hurdles,TFRRS all_performances
394,"Vlahovic, Katarina",Iowa State,Big 12,100H,2023,SR-4,,,13.69,seconds,NCAA West Preliminary Round,2023-05-24,,,-1.7,Outdoor,https://www.tfrrs.org/results/81275/4936756/NCAA_West_Preliminary_Round/100-Hurdles,TFRRS all_performances
395,"Amos, Zakiyah",Iowa State,Big 12,400H,2023,SR-4,,,57.50,seconds,NCAA West Preliminary Round,2023-05-24,,,,Outdoor,https://www.tfrrs.org/results/81275/4936760/NCAA_West_Preliminary_Round/400-Hurdles,TFRRS all_performances
396,"Amos, Zakiyah",Iowa State,Big 12,400H,2023,SR-4,,,59.07,seconds,NCAA West Preliminary Round,2023-05-24,,,,Outdoor,https://www.tfrrs.org/results/81275/4936760/NCAA_West_Preliminary_Round/400-Hurdles,TFRRS all_performances
397,"Joseph, Rachel",Iowa State,Big 12,400m,2023,FR-1,,,53.14,seconds,NCAA West Preliminary Round,2023-05-24,,,,Outdoor,https://www.tfrrs.org/results/81275/4936765/NCAA_West_Preliminary_Round/400-Meters,TFRRS all_performances
398,"Willits, Sydney",Iowa State,Big 12,Long Jump,2023,SO-2,,,5.91,m,NCAA West Preliminary Round,2023-05-24,,,1.2,Outdoor,https://www.tfrrs.org/results/81275/4936740/NCAA_West_Preliminary_Round/Long-Jump,TFRRS all_performances
399,"Willits, Sydney",Iowa State,Big 12,Long Jump,2023,SO-2,,,6.42,m,NCAA West Preliminary Round,2023-05-24,,,2.0,Outdoor,https://www.tfrrs.org/results/81275/4936740/NCAA_West_Preliminary_Round/Long-Jump,TFRRS all_performances
400,"Willits, Sydney",Iowa State,Big 12,Long Jump,2023,SO-2,,,5.54,m,NCAA Division I Outdoor Track & Field Championships,2023-06-07,,,-0.8,Outdoor,https://www.tfrrs.org/results/81300/4938104/NCAA_Division_I_Outdoor_Track__Field_Championships/Long-Jump,TFRRS all_performances
401,"Willits, Sydney",Iowa State,Big 12,Long Jump,2023,SO-2,,,5.79,m,NCAA Division I Outdoor Track & Field Championships,2023-06-07,,,-0.4,Outdoor,https://www.tfrrs.org/results/81300/4938104/NCAA_Division_I_Outdoor_Track__Field_Championships/Long-Jump,TFRRS all_performances
402,"Willits, Sydney",Iowa State,Big 12,Long Jump,2023,SO-2,,,6.01,m,NCAA Division I Outdoor Track & Field Championships,2023-06-07,,,-0.8,Outdoor,https://www.tfrrs.org/results/81300/4938104/NCAA_Division_I_Outdoor_Track__Field_Championships/Long-Jump,TFRRS all_performances
403,"Harris, Magi",Texas Tech,Big 12,400H,2023,FR-1,,,1:02.31,seconds,Wes Kittley Invitational,2023-03-17,,,,Outdoor,https://www.tfrrs.org/results/77411/4734093/Wes_Kittley_Invitational/400-Hurdles,TFRRS all_performances
404,"Arendt, Fanny",Texas Tech,Big 12,400m,2023,SO-2,,,56.65,seconds,Wes Kittley Invitational,2023-03-17,,,,Outdoor,https://www.tfrrs.org/results/77411/4734075/Wes_Kittley_Invitational/400-Meters,TFRRS all_performances
405,"Tyler, Torrye",Texas Tech,Big 12,400m,2023,SO-2,,,57.49,seconds,Wes Kittley Invitational,2023-03-17,,,,Outdoor,https://www.tfrrs.org/results/77411/4734075/Wes_Kittley_Invitational/400-Meters,TFRRS all_performances
406,"Krebs, Naomi",Texas Tech,Big 12,100H,2023,FR-1,,,13.70,seconds,TTU Masked Rider,2023-03-24,,,-0.1,Outdoor,https://www.tfrrs.org/results/78880/4748698/TTU_Masked_Rider/100-Hurdles,TFRRS all_performances
407,"Harris, Magi",Texas Tech,Big 12,400H,2023,FR-1,,,1:01.39,seconds,TTU Masked Rider,2023-03-24,,,,Outdoor,https://www.tfrrs.org/results/78880/4748720/TTU_Masked_Rider/400-Hurdles,TFRRS all_performances
408,"Schulz, Sylvia",Texas Tech,Big 12,400H,2023,JR-3,,,57.22,seconds,TTU Masked Rider,2023-03-24,,,,Outdoor,https://www.tfrrs.org/results/78880/4748720/TTU_Masked_Rider/400-Hurdles,TFRRS all_performances
409,"Watkins, Simone",Texas Tech,Big 12,400H,2023,JR-3,,,1:02.63,seconds,TTU Masked Rider,2023-03-24,,,,Outdoor,https://www.tfrrs.org/results/78880/4748720/TTU_Masked_Rider/400-Hurdles,TFRRS all_performances
410,"Arendt, Fanny",Texas Tech,Big 12,400m,2023,SO-2,,,56.45,seconds,TTU Masked Rider,2023-03-24,,,,Outdoor,https://www.tfrrs.org/results/78880/4748714/TTU_Masked_Rider/400-Meters,TFRRS all_performances
411,"Land, Macklynn",Texas Tech,Big 12,400m,2023,FR-1,,,57.80,seconds,TTU Masked Rider,2023-03-24,,,,Outdoor,https://www.tfrrs.org/results/78880/4748714/TTU_Masked_Rider/400-Meters,TFRRS all_performances
412,"Umoibang, Mercy",Texas Tech,Big 12,400m,2023,FR-1,,,56.98,seconds,TTU Masked Rider,2023-03-24,,,,Outdoor,https://www.tfrrs.org/results/78880/4748714/TTU_Masked_Rider/400-Meters,TFRRS all_performances
413,"Price, Lexye",Texas Tech,Big 12,400H,2023,SR-4,,,1:00.33,seconds,2023 95th Clyde Littlefield Texas Relays,2023-03-29,,,,Outdoor,https://www.tfrrs.org/results/77369/4767284/2023_95th_Clyde_Littlefield_Texas_Relays/400-Hurdles,TFRRS all_performances
414,"Watkins, Simone",Texas Tech,Big 12,400H,2023,JR-3,,,1:01.49,seconds,2023 95th Clyde Littlefield Texas Relays,2023-03-29,,,,Outdoor,https://www.tfrrs.org/results/77369/4767284/2023_95th_Clyde_Littlefield_Texas_Relays/400-Hurdles,TFRRS all_performances
415,"Harris, Magi",Texas Tech,Big 12,400H,2023,FR-1,,,1:03.32,seconds,Jim Click Shootout 2023 Multi,2023-04-06,,,,Outdoor,https://www.tfrrs.org/results/76356/4799493/_Jim_Click_Shootout_2023_Multi/400-Hurdles,TFRRS all_performances
416,"Price, Lexye",Texas Tech,Big 12,400H,2023,SR-4,,,59.87,seconds,Jim Click Shootout 2023 Multi,2023-04-06,,,,Outdoor,https://www.tfrrs.org/results/76356/4799493/_Jim_Click_Shootout_2023_Multi/400-Hurdles,TFRRS all_performances
417,"Land, Macklynn",Texas Tech,Big 12,400m,2023,FR-1,,,57.09,seconds,Jim Click Shootout 2023 Multi,2023-04-06,,,,Outdoor,https://www.tfrrs.org/results/76356/4799476/_Jim_Click_Shootout_2023_Multi/400-Meters,TFRRS all_performances
